央视高清,#genre#
最后羔羊[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/7915bc4d-1c0d-49d0-871b-dc38ce16e7ec/16332/436bf676-679b-4c14-854e-ed345042fe5c/SD/playlist.m3u8
金瓶梅2[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/6814/bde15e92-027a-4c28-a6d7-e82cbf241773/SD/playlist.m3u8
百团大战[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/1e542cb2-a526-4f00-9ff4-99af40e9310e/14037/44b24298-1b6f-4812-ac84-08a77bd9bff6/SD/playlist.m3u8
史密斯夫妇[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/287/7a1d68ad-b43c-4f4a-8ff2-5aa076993315/SD/playlist.m3u8
误杀[1920*808],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/20237/8a32cde1-ce19-4afc-b4cb-0b399c0ce7b1/SD/playlist.m3u8
误杀2[1920*814],https://cache.tkys.tv/m3u8/dy/%E8%AF%AF%E6%9D%802.m3u8
赤裸特工[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/13034/67833b9e-d766-426e-be1d-3d40cd502e14/SD/playlist.m3u8
潘金莲之前世今生[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/19641/30b8adc3-9575-42d2-99de-025235bec119/SD/playlist.m3u8
月球碎裂[1916*798],https://m3u8.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/45508302-83d1-49ca-9655-337540acdc03/45813/f85a259f-176a-4580-b282-d161a29cb889/SD/playlist.m3u8
月球陨落[1920],https://aa.xkys.tv/zuidazy/zuidam3u8/%E6%9C%88%E7%90%83%E9%99%A8%E8%90%BD.m3u8
拆弹专家[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/2006/ec3d1558-d6f0-4860-92dc-36fd3b527e54/SD/playlist.m3u8
红海行动[1920*804],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/23147/209a12b1-5717-4bdc-be35-b12b62315709/SD/playlist.m3u8
空天猎[1920*802],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/16624/d7d803b2-52c4-4195-9d9b-284b44da35b3/SD/playlist.m3u8
中国医生[1920*804],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/19859/ea28d418-03d6-409f-92af-b759572f131e/SD/playlist.m3u8
中国机长[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/19829/f0e4f650-3833-4fc0-abdb-94d614378d2e/SD/playlist.m3u8
黑暗面[1280*542],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/17672/e68820cc-12ca-473e-b139-f052c36534b1/SD/playlist.m3u8
流感[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/6684/f961c09b-d87c-4377-aba9-25fcb23c8c64/SD/playlist.m3u8
神奇女侠1984[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/6728/74f2cce8-69ff-48d4-a840-9236d25764ba/SD/playlist.m3u8
风语者[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/12124/f9302ef9-2df1-4ecc-849b-e7863159bbae/SD/playlist.m3u8
惊天危机[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/09e075a8-2f53-49d9-bb94-aae2cd0e1c73/16559/ad3583da-05fe-4124-a019-efe747213141/SD/playlist.m3u8
梅丽莎[1920],https://vod.malleter.com/20210329/3XOPACg9/1500kb/hls/index.m3u8
灯草和尚[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/7915bc4d-1c0d-49d0-871b-dc38ce16e7ec/13946/3d822e58-9430-4e38-be0e-4ae16d27ec1e/SD/playlist.m3u8
鸭王1[1920*816],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/2667/7fa7eb2b-9ed3-4ba7-b09a-c711f671380e/SD/playlist.m3u8
鸭王2[1920],https://www.taopianplay.com/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/a0ba49ba-87b8-41b4-8ad3-50b8fc26ffd8/2668/1e82c268-af6c-4755-b850-37d80d0170bb/SD/playlist.m3u8

精彩神剧,#genre#
夫妻的世界02[1920],https://www.taopianplay.com/taopian/54fdb532-e89b-4567-bc07-aa93a0c6a79b/a891bf2e-a823-4ae0-ac07-107cdf1703d8/29985/27df315b-9182-4916-8629-8209b70a8798/SD/playlist.m3u8
夫妻的世界03[1920],https://www.taopianplay.com/taopian/54fdb532-e89b-4567-bc07-aa93a0c6a79b/a891bf2e-a823-4ae0-ac07-107cdf1703d8/29985/b9595563-ba0d-46e4-a5f6-732c50316106/SD/playlist.m3u8
夫妻的世界05[1920],https://www.taopianplay.com/taopian/54fdb532-e89b-4567-bc07-aa93a0c6a79b/a891bf2e-a823-4ae0-ac07-107cdf1703d8/29985/825e8836-3345-4cb7-94e8-633d7b327c6c/SD/playlist.m3u8
夫妻的世界06[1920],https://www.taopianplay.com/taopian/54fdb532-e89b-4567-bc07-aa93a0c6a79b/a891bf2e-a823-4ae0-ac07-107cdf1703d8/29985/20f56452-4723-4bb8-8dc9-2f5430c58177/SD/playlist.m3u8
夫妻的世界07[1920],https://www.taopianplay.com/taopian/54fdb532-e89b-4567-bc07-aa93a0c6a79b/a891bf2e-a823-4ae0-ac07-107cdf1703d8/29985/7fb8135d-5f87-488c-b94c-611e29613d85/SD/playlist.m3u8
夫妻的世界08[1920],https://www.taopianplay.com/taopian/54fdb532-e89b-4567-bc07-aa93a0c6a79b/a891bf2e-a823-4ae0-ac07-107cdf1703d8/29985/e2376e99-e388-436f-bf2c-fe8a651b9ec7/SD/playlist.m3u8
夫妻的世界13[1920],https://www.taopianplay.com/taopian/54fdb532-e89b-4567-bc07-aa93a0c6a79b/a891bf2e-a823-4ae0-ac07-107cdf1703d8/29985/e181304e-c4c8-48a3-8594-9e288dcd49e2/SD/playlist.m3u8
夫妻的世界14[1920],https://www.taopianplay.com/taopian/54fdb532-e89b-4567-bc07-aa93a0c6a79b/a891bf2e-a823-4ae0-ac07-107cdf1703d8/29985/3b6a42d8-98fe-4b84-b21e-28bdd4bcced8/SD/playlist.m3u8
夫妻的世界15[1920],https://www.taopianplay.com/taopian/54fdb532-e89b-4567-bc07-aa93a0c6a79b/a891bf2e-a823-4ae0-ac07-107cdf1703d8/29985/7ae25c03-9a48-4c3c-8be9-46d77f994e83/SD/playlist.m3u8
夫妻的世界16[1920],https://www.taopianplay.com/taopian/54fdb532-e89b-4567-bc07-aa93a0c6a79b/a891bf2e-a823-4ae0-ac07-107cdf1703d8/29985/17825eb1-9484-4618-8384-d980ada44628/SD/playlist.m3u8

精彩斗斗,#genre#
中午怪蜀黎,http://maomao.kandiantv.cn/douyu1.php?id=427397
中午怪蜀黎,http://epg.112114.xyz/douyu/427397
HiFi4.0车模写真,http://maomao.kandiantv.cn/douyu1.php?id=427397
韩流车模展MV,http://maomao.kandiantv.cn/douyu1.php?id=9352559
美人而已(颜值),http://maomao.kandiantv.cn/douyu1.php?id=5138817
静态女团,http://maomao.kandiantv.cn/douyu1.php?id=6146690
美女车模,http://maomao.kandiantv.cn/douyu1.php?id=9837104
车模,http://maomao.kandiantv.cn/douyu1.php?id=427397
Sunshine(车模),http://maomao.kandiantv.cn/douyu1.php?id=5331318
车展专场Live,http://maomao.kandiantv.cn/douyu1.php?id=6148650
寒露知冷暖,http://maomao.kandiantv.cn/douyu1.php?id=9686348
lucky冰公子,http://maomao.kandiantv.cn/douyu1.php?id=10277285
咖啡茶大叔,http://maomao.kandiantv.cn/douyu1.php?id=10018770
给大佬递火,http://maomao.kandiantv.cn/douyu1.php?id=10603318
北京影帝的分身,http://maomao.kandiantv.cn/douyu1.php?id=9805480
Angela小兔,http://maomao.kandiantv.cn/douyu1.php?id=9617766
从时间截取瞬间,http://maomao.kandiantv.cn/douyu1.php?id=9751418
百潮生活馆,http://maomao.kandiantv.cn/douyu1.php?id=6148650
4KPG爱饭拍,http://maomao.kandiantv.cn/douyu1.php?id=9744054
出山艺能,http://maomao.kandiantv.cn/douyu1.php?id=10271480
舞蹈纯享,http://maomao.kandiantv.cn/douyu1.php?id=9018270
热舞短视频,http://maomao.kandiantv.cn/douyu1.php?id=8357389
余文翊的直播间,http://maomao.kandiantv.cn/douyu1.php?id=9713793
朴素妍,http://maomao.kandiantv.cn/douyu1.php?id=603070
蓝光女团,http://maomao.kandiantv.cn/douyu1.php?id=329667
越南颜值,http://maomao.kandiantv.cn/douyu1.php?id=1973465
俄罗斯,http://maomao.kandiantv.cn/douyu1.php?id=848337
跳舞优粒,http://maomao.kandiantv.cn/douyu1.php?id=8934169
翁馨,http://maomao.kandiantv.cn/douyu1.php?id=664668
湖南小橙子,http://maomao.kandiantv.cn/douyu1.php?id=6699267
安徽舞蹈妹妹,http://maomao.kandiantv.cn/douyu1.php?id=8153756
我只穿裙子,http://maomao.kandiantv.cn/douyu1.php?id=6704990
小玉酱,http://maomao.kandiantv.cn/douyu1.php?id=5440020
温柠,http://maomao.kandiantv.cn/douyu1.php?id=7659399
慧子很软,http://maomao.kandiantv.cn/douyu1.php?id=10114592
温柔Tiger,http://maomao.kandiantv.cn/douyu1.php?id=6704990
卡戴珊,http://maomao.kandiantv.cn/douyu1.php?id=8000039
芋泥,http://maomao.kandiantv.cn/douyu1.php?id=7130628
Sun佐伊,http://maomao.kandiantv.cn/douyu1.php?id=7559219
坏女人,http://maomao.kandiantv.cn/douyu1.php?id=1402692
俄罗斯安娜,http://maomao.kandiantv.cn/douyu1.php?id=9314604
亚美尼亚强子,http://maomao.kandiantv.cn/douyu1.php?id=9342955
苗族阿妹,http://maomao.kandiantv.cn/douyu1.php?id=4356475
闲爷在泰国,http://maomao.kandiantv.cn/douyu1.php?id=9808766
旭在老挝,http://maomao.kandiantv.cn/douyu1.php?id=1832990
成都好姑娘,http://maomao.kandiantv.cn/douyu1.php?id=9088841
韩国晓贝壳,http://maomao.kandiantv.cn/douyu1.php?id=9545475
首尔小仙女,http://maomao.kandiantv.cn/douyu1.php?id=10504248
七点街坊,http://maomao.kandiantv.cn/douyu1.php?id=4525125
出发悬崖村,http://maomao.kandiantv.cn/douyu1.php?id=4489985
17岁君子和气老师,http://maomao.kandiantv.cn/douyu1.php?id=7672957
小姐姐看风景,http://maomao.kandiantv.cn/douyu1.php?id=5054422
苏苏苏瑞,http://maomao.kandiantv.cn/douyu1.php?id=6677800
苏苏s,http://maomao.kandiantv.cn/douyu1.php?id=462228
腐团儿,http://maomao.kandiantv.cn/douyu1.php?id=4624967
瑞塔,http://maomao.kandiantv.cn/douyu1.php?id=4601196
南伊闲人,http://maomao.kandiantv.cn/douyu1.php?id=10285548
天元国手,http://maomao.kandiantv.cn/douyu1.php?id=3111315
青台miss,http://maomao.kandiantv.cn/douyu1.php?id=1011
嘉倪,http://maomao.kandiantv.cn/douyu1.php?id=7907534
Vita蔓蔓,http://maomao.kandiantv.cn/douyu1.php?id=7630506
江尤奈阿,http://maomao.kandiantv.cn/douyu1.php?id=9974684
米娜,http://maomao.kandiantv.cn/douyu1.php?id=22619
小火郭,http://maomao.kandiantv.cn/douyu1.php?id=4652236
苏恩Olivia,http://maomao.kandiantv.cn/douyu1.php?id=3559749
户外安安,http://maomao.kandiantv.cn/douyu1.php?id=9797532
HiFi4.0车模写真,http://qytv.win86.top/tv/dytv.php?id=427397
韩流车模展MV,http://qytv.win86.top/tv/dytv.php?id=9352559
美人而已(颜值),http://qytv.win86.top/tv/dytv.php?id=5138817
静态女团,http://qytv.win86.top/tv/dytv.php?id=6146690
美女车模,http://qytv.win86.top/tv/dytv.php?id=9837104
车模,http://qytv.win86.top/tv/dytv.php?id=427397
Sunshine(车模),http://qytv.win86.top/tv/dytv.php?id=5331318
车展专场Live,http://qytv.win86.top/tv/dytv.php?id=6148650
寒露知冷暖,http://qytv.win86.top/tv/dytv.php?id=9686348
lucky冰公子,http://qytv.win86.top/tv/dytv.php?id=10277285
咖啡茶大叔,http://qytv.win86.top/tv/dytv.php?id=10018770
给大佬递火,http://qytv.win86.top/tv/dytv.php?id=10603318
北京影帝的分身,http://qytv.win86.top/tv/dytv.php?id=9805480
Angela小兔,http://qytv.win86.top/tv/dytv.php?id=9617766
从时间截取瞬间,http://qytv.win86.top/tv/dytv.php?id=9751418
百潮生活馆,http://qytv.win86.top/tv/dytv.php?id=6148650
4KPG爱饭拍,http://qytv.win86.top/tv/dytv.php?id=9744054
出山艺能,http://qytv.win86.top/tv/dytv.php?id=10271480
舞蹈纯享,http://qytv.win86.top/tv/dytv.php?id=9018270
热舞短视频,http://qytv.win86.top/tv/dytv.php?id=8357389
余文翊的直播间,http://qytv.win86.top/tv/dytv.php?id=9713793
朴素妍,http://qytv.win86.top/tv/dytv.php?id=603070
蓝光女团,http://qytv.win86.top/tv/dytv.php?id=329667
越南颜值,http://qytv.win86.top/tv/dytv.php?id=1973465
俄罗斯,http://qytv.win86.top/tv/dytv.php?id=848337
跳舞优粒,http://qytv.win86.top/tv/dytv.php?id=8934169
翁馨,http://qytv.win86.top/tv/dytv.php?id=664668
湖南小橙子,http://qytv.win86.top/tv/dytv.php?id=6699267
安徽舞蹈妹妹,http://qytv.win86.top/tv/dytv.php?id=8153756
我只穿裙子,http://qytv.win86.top/tv/dytv.php?id=6704990
小玉酱,http://qytv.win86.top/tv/dytv.php?id=5440020
温柠,http://qytv.win86.top/tv/dytv.php?id=7659399
慧子很软,http://qytv.win86.top/tv/dytv.php?id=10114592
温柔Tiger,http://qytv.win86.top/tv/dytv.php?id=6704990
卡戴珊,http://qytv.win86.top/tv/dytv.php?id=8000039
芋泥,http://qytv.win86.top/tv/dytv.php?id=7130628
Sun佐伊,http://qytv.win86.top/tv/dytv.php?id=7559219
坏女人,http://qytv.win86.top/tv/dytv.php?id=1402692
俄罗斯安娜,http://qytv.win86.top/tv/dytv.php?id=9314604
亚美尼亚强子,http://qytv.win86.top/tv/dytv.php?id=9342955
苗族阿妹,http://qytv.win86.top/tv/dytv.php?id=4356475
闲爷在泰国,http://qytv.win86.top/tv/dytv.php?id=9808766
旭在老挝,http://qytv.win86.top/tv/dytv.php?id=1832990
成都好姑娘,http://qytv.win86.top/tv/dytv.php?id=9088841
韩国晓贝壳,http://qytv.win86.top/tv/dytv.php?id=9545475
首尔小仙女,http://qytv.win86.top/tv/dytv.php?id=10504248
七点街坊,http://qytv.win86.top/tv/dytv.php?id=4525125
出发悬崖村,http://qytv.win86.top/tv/dytv.php?id=4489985
17岁君子和气老师,http://qytv.win86.top/tv/dytv.php?id=7672957
小姐姐看风景,http://qytv.win86.top/tv/dytv.php?id=5054422
苏苏苏瑞,http://qytv.win86.top/tv/dytv.php?id=6677800
苏苏s,http://qytv.win86.top/tv/dytv.php?id=462228
腐团儿,http://qytv.win86.top/tv/dytv.php?id=4624967
瑞塔,http://qytv.win86.top/tv/dytv.php?id=4601196
南伊闲人,http://qytv.win86.top/tv/dytv.php?id=10285548
天元国手,http://qytv.win86.top/tv/dytv.php?id=3111315
青台miss,http://qytv.win86.top/tv/dytv.php?id=1011
嘉倪,http://qytv.win86.top/tv/dytv.php?id=7907534
Vita蔓蔓,http://qytv.win86.top/tv/dytv.php?id=7630506
江尤奈阿,http://qytv.win86.top/tv/dytv.php?id=9974684
米娜,http://qytv.win86.top/tv/dytv.php?id=22619
小火郭,http://qytv.win86.top/tv/dytv.php?id=4652236
苏恩Olivia,http://qytv.win86.top/tv/dytv.php?id=3559749
户外安安,http://qytv.win86.top/tv/dytv.php?id=9797532

精彩牙牙,#genre#
啦啦队1,http://1.117.152.239:39000/huya.php?id=19197216
啦啦队1,http://txtest-xp2p.p2p.huya.com/src/1099531728616-1099531728616-86332450422128640-2199063580688-10057-A-0-1.xs
林小软,http://txtest-xp2p.p2p.huya.com/src/1099531627804-1099531627804-85899466179084288-2199063379064-10057-A-0-1.xs
健美,http://txtest-xp2p.p2p.huya.com/src/1199594384053-1199594384053-5577051407934029824-2399188891562-10057-A-0-1.xs
霹雳爷们,http://1.117.152.239:39000/huya.php?id=274874
方方在尼泊尔,http://1.117.152.239:39000/huya.php?id=710563
氟弋,http://1.117.152.239:39000/huya.php?id=24609848
集梦晶哥,http://epg.112114.xyz/huya/116
集梦旺旺,http://epg.112114.xyz/huya/27253697
集梦小云,http://epg.112114.xyz/huya/336338
集梦西西,http://epg.112114.xyz/huya/52777
集梦小七,http://epg.112114.xyz/huya/17233
集梦丫丫,http://epg.112114.xyz/huya/712941
集梦嘉嘉,http://epg.112114.xyz/huya/52299
集梦小秘书,http://epg.112114.xyz/huya/679318
集梦小九,http://epg.112114.xyz/huya/219233
集梦小一,http://epg.112114.xyz/huya/27051992
集梦尾巴,http://epg.112114.xyz/huya/520297
集梦方可欣,http://epg.112114.xyz/huya/255603
集梦兰兰,http://epg.112114.xyz/huya/27087947
集梦元子,http://epg.112114.xyz/huya/26778483
集梦兜兜,http://epg.112114.xyz/huya/857129
集梦邹邹,http://epg.112114.xyz/huya/918751
集梦倚天剑呓,http://1.117.152.239:39000/huya.php?id=379074
正恒小雪糕,http://1.117.152.239:39000/huya.php?id=237423
集梦小雪,http://epg.112114.xyz/huya/691273
集梦六六,http://epg.112114.xyz/huya/731501
集梦仙仙,http://1.117.152.239:39000/huya.php?id=24939038
吴怼怼,http://1.117.152.239:39000/huya.php?id=520959
莹莹,http://1.117.152.239:39000/huya.php?id=2511
原野,http://1.117.152.239:39000/huya.php?id=6819
华傲-Uwoo,http://1.117.152.239:39000/huya.php?id=517275
时代-鳕熊,http://1.117.152.239:39000/huya.php?id=92125
缅甸北川,http://1.117.152.239:39000/huya.php?id=425244
韩国恩知姐姐,http://1.117.152.239:39000/huya.php?id=24720490
韩国美女旅行,http://1.117.152.239:39000/huya.php?id=20985837
潜水快乐,http://1.117.152.239:39000/huya.php?id=24609848
俄罗斯教主,http://1.117.152.239:39000/huya.php?id=882268
俄罗斯风情,http://1.117.152.239:39000/huya.php?id=13417421
玩车女神,http://1.117.152.239:39000/huya.php?id=21730778
机车姐姐,http://1.117.152.239:39000/huya.php?id=24609814
瑜珈J,http://1.117.152.239:39000/huya.php?id=18152352
瑜伽软骨,http://1.117.152.239:39000/huya.php?id=18152376
鲨鱼吃美女,http://1.117.152.239:39000/huya.php?id=24609842
津门舞蹈,http://epg.112114.xyz/huya/513609
陈不肥,http://epg.112114.xyz/huya/713259
百变女王,http://epg.112114.xyz/huya/668367

精彩时尚,#genre#
imode时尚[1920],https://juyunlive.juyun.tv/live/24950198.m3u8
全球时尚[1280],https://vcngfcssai.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/playlist.m3u8
FashionOne[1280],http://193.33.240.8:8080/fashion_one_hd/index.m3u8
FOCS-014[1280],https://siwazywcdn2.com:5278/zhongwenzimu/WpLnQYw0/index.m3u8
IDFashion[1920],https://idfashion.cdn-02.cosmonova.net.ua/hls/idfashion_ua_hi/index.m3u8
IDFashion[1920],https://idfashion.cdn-03.cosmonova.net.ua/hls/idfashion_ua_hi/index.m3u8
WFC时装[1920],https://wfcint.mediacdn.ru/cdn/wfcintweb/playlist_hdhigh.m3u8
WorldFashionChannel[1920],https://wfcint.mediacdn.ru/cdn/wfcintweb/playlist.m3u8
WFC(RU)[1920],https://wfcrus.mediacdn.ru/cdn/wfcrusweb/playlist_hdhigh.m3u8
MiamiJenny[1280],https://59ec5453559f0.streamlock.net/mexicotv/smil:miamitvmexicoROKU/playlist.m3u8
JennyLive[1280],https://59ec5453559f0.streamlock.net/JennyLive/smil:JennyLiveWEB/playlist.m3u8

精彩游戏,#genre#
虎牙-KPL,http://txtest-xp2p.p2p.huya.com/src/78941969-2691358968-11559298749356310528-3120471200-10057-A-0-1.xs
斗鱼-KPL,http://tx2play1.douyucdn.cn/live/1863767rkpl_4000p.xs?
企鹅-KPL,https://117.175.57.33/3954-dl.liveplay.myqcloud.com/live/3954_127935490_4000.flv
哔哩-KPL,https://cn-jxnc-cmcc-live-02.bilivideo.com/live-bvc/288045/live_392836434_52698792_4000.m3u8
企鹅-LPL,https://117.175.57.33/3954-dl.liveplay.myqcloud.com/live/3954_367958257_4000.flv
虎牙-LPL,http://txtest-xp2p.p2p.huya.com/src/78941969-2601386338-11172869245971202048-3120471182-10057-A-0-1-imgplus.m3u8
哔哩-PEL,https://cn-jxnc-cmcc-live-02.bilivideo.com/live-bvc/183705/live_50329337_6907945_4000.m3u8
王者荣耀kpl,http://39.135.32.10:6610/000000001000/SD-1500k-576P-kpl/1.m3u8?IASHttpSessionId=OTT
英雄联盟lpl,http://39.135.32.10:6610/000000001000/SD-1500k-576P-lpl/1.m3u8?IASHttpSessionId=OTT
